code,turnover_ratio,circulating_cap,circulating_market_cap,date,ret
300266.XSHE,4.0415,145295.8906,55.7936,2018-08-13,-0.007812500000000066
600640.XSHG,0.2409,58939.9727,55.8162,2018-08-13,-0.0010559662090812868
300145.XSHE,0.5865,118563.5234,55.961999999999996,2018-08-13,0.00847457627118645
002020.XSHE,0.5718,50897.7461,55.9875,2018-08-13,-0.0009090909090908897
002022.XSHE,0.3837,49428.4648,56.0024,2018-08-13,0.0061782877316858146
000090.XSHE,0.5547,92825.0469,56.0663,2018-08-13,-0.01986754966887419
000726.XSHE,0.3538,56071.3125,56.0713,2018-08-13,-0.00600000000000005
002662.XSHE,0.6054,145730.1094,56.1061,2018-08-13,-0.005194805194805199
002831.XSHE,0.2552,11949.4404,56.1265,2018-08-13,0.0042580370449222
600308.XSHG,0.5913,116756.1406,56.2765,2018-08-13,0.0041493775933610895
300369.XSHE,1.1832,59935.6992,56.2796,2018-08-13,0.014909478168264169
600366.XSHG,0.4916,98819.7188,56.3272,2018-08-13,-0.010526315789473616
002717.XSHE,0.742,53639.7227,56.3753,2018-08-13,0.020932445290199872
002421.XSHE,0.5764,148781.6562,56.3882,2018-08-13,0.01319261213720312
603018.XSHG,2.2325,30888.1211,56.4017,2018-08-13,-0.009857612267250805
600075.XSHG,1.4159,83239.9688,56.4367,2018-08-13,0.004424778761061982
300451.XSHE,7.9693,33289.9766,56.593,2018-08-13,0.030588235294117617
000534.XSHE,0.1252,49136.5391,56.7036,2018-08-13,0.0008665511265164461
000049.XSHE,0.669,20524.373,56.8115,2018-08-13,0.0075867052023121705
002402.XSHE,0.7753,71851.0859,56.8342,2018-08-13,-0.0012642225031605293
002635.XSHE,2.3048,31957.6191,56.8846,2018-08-13,0.007865168539325873
601128.XSHG,0.6579999999999999,99699.7734,56.9286,2018-08-13,-0.001751313485113798
600162.XSHG,0.2288,237435.9219,56.9846,2018-08-13,0.0
600072.XSHG,1.5444,60077.8789,57.0139,2018-08-13,0.013698630136986384
002091.XSHE,0.3907,96766.6641,57.0923,2018-08-13,0.003389830508474655
000901.XSHE,0.9572,56700.6328,57.0975,2018-08-13,0.006951340615690197
002619.XSHE,0.7769,139672.3125,57.12600000000001,2018-08-13,-0.002444987775061073
002543.XSHE,0.5949,48526.1094,57.1638,2018-08-13,-0.02886247877758912
600936.XSHG,0.2194,119598.3359,57.168,2018-08-13,0.00836820083682009
000601.XSHE,0.9999,107978.125,57.2284,2018-08-13,-0.023668639053254455
300039.XSHE,0.32899999999999996,106234.1797,57.2602,2018-08-13,0.009276437847866387
300002.XSHE,1.172,139422.8438,57.3028,2018-08-13,0.017031630170316368
600638.XSHG,0.1599,67339.6797,57.3061,2018-08-13,0.003525264394829537
000612.XSHE,0.2192,118958.8906,57.3382,2018-08-13,-0.006224066390041361
000065.XSHE,0.9021,62894.3594,57.3597,2018-08-13,-0.027412280701754388
300367.XSHE,2.9524,55699.7734,57.3708,2018-08-13,0.013592233009708792
600529.XSHG,0.5395,36033.2148,57.4369,2018-08-13,0.015056461731493113
600190.XSHG,0.0713,177948.4531,57.4774,2018-08-13,-0.0030959752321982137
601116.XSHG,0.4537,40189.3125,57.5109,2018-08-13,-0.013976240391334679
600777.XSHG,2.4811,237660.8438,57.5139,2018-08-13,0.024793388429752088
600622.XSHG,0.7021,86917.3438,57.5393,2018-08-13,-0.01057401812688826
300010.XSHE,2.4149,63121.5234,57.6299,2018-08-13,0.02081051478641854
300149.XSHE,0.6125,40514.5898,57.7738,2018-08-13,-0.04628330995792428
600458.XSHG,1.207,66142.2109,57.8083,2018-08-13,0.010297482837528588
002118.XSHE,1.5778,102543.1797,57.8344,2018-08-13,0.0070921985815602905
002292.XSHE,0.8115,76327.4688,57.8562,2018-08-13,0.010554089709762543
000410.XSHE,0.9295,74023.2422,57.8862,2018-08-13,0.003836317135549904
002279.XSHE,2.6609,59583.3867,57.9746,2018-08-13,0.008221993833504632
300114.XSHE,0.3614,59076.0508,58.0127,2018-08-13,0.016293279022403268
000875.XSHE,0.4049,195430.9219,58.043,2018-08-13,0.00673400673400674
600114.XSHG,0.4056,63439.8516,58.0475,2018-08-13,0.01530054644808749
600658.XSHG,0.2174,111858.5078,58.0546,2018-08-13,-0.015414258188824503
600067.XSHG,0.1413,149211.0781,58.1923,2018-08-13,-0.0051282051282051325
000584.XSHE,0.9212,61130.7773,58.1965,2018-08-13,0.002100840336134409
300037.XSHE,1.9371,24360.3945,58.196999999999996,2018-08-13,0.007953118459606584
002356.XSHE,5.1821,48023.9414,58.205,2018-08-13,0.0404290429042903
600897.XSHG,0.1475,29781.0,58.2219,2018-08-13,0.0025575447570332843
300297.XSHE,0.9847,75551.3281,58.2501,2018-08-13,0.0012970168612191685
000968.XSHE,0.831,51374.6992,58.3617,2018-08-13,-0.04841549295774655
000967.XSHE,0.2765,74414.3047,58.4152,2018-08-13,0.0
300222.XSHE,1.3384,32899.4062,58.4622,2018-08-13,0.0011254924029262562
000550.XSHE,0.0838,51842.7148,58.5304,2018-08-13,0.002657218777679305
000885.XSHE,1.351,49638.1992,58.5731,2018-08-13,-0.010169491525423662
600069.XSHG,0.3013,162383.3906,58.6204,2018-08-13,0.008310249307479171
603169.XSHG,2.1617,102541.5547,58.6538,2018-08-13,0.003496503496503422
002126.XSHE,2.0548,76635.4688,58.7028,2018-08-13,0.010443864229765022
002276.XSHE,0.4435,103403.1016,58.733000000000004,2018-08-13,0.0017605633802816527
002378.XSHE,0.3993,92324.1953,58.9028,2018-08-13,-0.006269592476489034
000667.XSHE,0.6791,253991.8281,59.1801,2018-08-13,0.0
300348.XSHE,6.9811,18660.3008,59.2091,2018-08-13,0.023952095808383284
600773.XSHG,5.3752,72921.3672,59.2121,2018-08-13,-0.0135467980295568
002100.XSHE,0.0787,96339.8203,59.248999999999995,2018-08-13,0.0
600110.XSHG,0.8467,115031.2109,59.3561,2018-08-13,0.00968992248062012
600743.XSHG,0.2712,234610.0938,59.3564,2018-08-13,0.003952569169960391
000989.XSHE,2.4438,42015.6211,59.4521,2018-08-13,0.04734982332155476
600343.XSHG,0.8792,63820.6367,59.4808,2018-08-13,0.0128755364806868
300054.XSHE,1.1495,66774.7266,59.4963,2018-08-13,0.02918069584736249
002041.XSHE,3.3304,87386.1719,59.5974,2018-08-13,0.002932551319648161
600868.XSHG,0.7974,189814.875,59.6019,2018-08-13,-0.012738853503184723
603128.XSHG,1.186,95480.4531,59.6753,2018-08-13,-0.0048000000000000395
000519.XSHE,2.9819999999999998,73517.5,59.6962,2018-08-13,0.012315270935960548
002345.XSHE,0.6557,87869.9219,59.8394,2018-08-13,0.020558002936857517
600158.XSHG,1.3677,65749.5391,59.8978,2018-08-13,-0.0010976948408342247
600987.XSHG,0.7828,63531.0,60.0368,2018-08-13,0.0031746031746031074
002489.XSHE,0.1688,187042.4062,60.0406,2018-08-13,0.009345794392523305
002646.XSHE,0.3652,45000.0,60.075,2018-08-13,-0.002996254681648009
603808.XSHG,0.3888,32985.2969,60.0992,2018-08-13,0.015916575192096553
300616.XSHE,0.8776,6695.5938,60.1532,2018-08-13,0.0005565449688334501
601966.XSHG,0.4592,39440.0,60.1854,2018-08-13,-0.013761467889908313
600657.XSHG,0.4697,152426.0469,60.2083,2018-08-13,0.005063291139240511
600054.XSHG,0.2785,51330.0,60.2101,2018-08-13,0.010230179028133076
601058.XSHG,0.5627,229393.7188,60.3305,2018-08-13,0.0
002266.XSHE,0.3047,163223.7812,60.3928,2018-08-13,0.002702702702702765
603718.XSHG,1.5432,64400.0,60.4072,2018-08-13,-0.01599147121535166
002332.XSHE,0.552,72069.1875,60.5381,2018-08-13,0.016666666666666732
600604.XSHG,0.6947,133418.4688,60.571999999999996,2018-08-13,0.0022026431718061203
603517.XSHG,1.9432,16370.2402,60.6026,2018-08-13,0.0037817396002161135
600295.XSHG,1.5314,61200.0,60.6492,2018-08-13,0.013118062563067688
002190.XSHE,0.4948,34518.8398,60.7186,2018-08-13,-0.0051165434906196615
000036.XSHE,0.4702,113634.3438,60.7944,2018-08-13,0.0037383177570092657
002240.XSHE,0.4627,49063.6484,60.8389,2018-08-13,-0.0008064516129032086
600126.XSHG,0.8984,120508.1797,60.8566,2018-08-13,0.019801980198019733
000733.XSHE,1.1824,46934.2227,60.9676,2018-08-13,0.012317167051578148
600636.XSHG,0.379,44694.1914,61.0076,2018-08-13,-0.006593406593406583
002568.XSHE,0.2872,45929.4336,61.0861,2018-08-13,-0.003759398496240521
000822.XSHE,1.4879,89509.1953,61.1348,2018-08-13,0.0014641288433381824
002061.XSHE,1.7208,55943.207,61.1459,2018-08-13,0.010064043915827943
600456.XSHG,0.518,43026.5703,61.3129,2018-08-13,-0.006315789473684201
600108.XSHG,1.0137,194691.5156,61.3278,2018-08-13,-0.003174603174603248
600420.XSHG,0.8795,57546.6797,61.3448,2018-08-13,-0.007504690431519706
600765.XSHG,0.8232,77800.3203,61.4623,2018-08-13,0.0
000600.XSHE,0.4233,109004.4141,61.4785,2018-08-13,0.0070921985815602905
603588.XSHG,1.149,65437.7031,61.5114,2018-08-13,0.004255319148936268
002309.XSHE,0.2051,46918.0508,61.5565,2018-08-13,0.0
002413.XSHE,1.7024,101095.1797,61.567,2018-08-13,-0.006568144499178989
002249.XSHE,0.4687,136549.0781,61.5836,2018-08-13,-0.015521064301552168
601777.XSHG,0.3281,123663.3359,61.708,2018-08-13,-0.004008016032064043
600503.XSHG,0.4864,160229.0,61.8484,2018-08-13,-0.0025906735751295928
600618.XSHG,0.5784,74984.0,61.8618,2018-08-13,-0.003636363636363559
603686.XSHG,0.6324,26997.5996,61.9325,2018-08-13,0.008282476024411562
002544.XSHE,1.6413,51153.9961,62.0498,2018-08-13,0.010717230008244087
600399.XSHG,0.0,112962.2812,62.1293,2018-08-13,0.0
000673.XSHE,0.1571,78732.125,62.1984,2018-08-13,0.1
600495.XSHG,3.034,120819.0859,62.2218,2018-08-13,-0.003883495145630985
600096.XSHG,0.6328,112213.0078,62.2782,2018-08-13,-0.001801801801801764
600478.XSHG,0.4434,139107.0312,62.32,2018-08-13,-0.1004464285714284
002512.XSHE,0.0,64563.7422,62.3686,2018-08-13,0.0
002277.XSHE,1.0982,141660.5156,62.4723,2018-08-13,0.011337868480725584
600021.XSHG,0.5888,85584.6797,62.4768,2018-08-13,0.004109589041095925
600059.XSHG,0.6514,80852.4141,62.4989,2018-08-13,0.0051746442432082825
603698.XSHG,0.1282,41230.0,62.5871,2018-08-13,-0.0013175230566534633
600594.XSHG,0.7604,79192.7422,62.6415,2018-08-13,0.0
600073.XSHG,0.5381,93772.9453,62.8279,2018-08-13,0.001492537313432804
600550.XSHG,0.2488,153460.7031,62.9189,2018-08-13,0.0
600611.XSHG,0.307,156331.6406,63.0016,2018-08-13,0.0
002344.XSHE,0.3107,127102.3125,63.0427,2018-08-13,-0.002016129032258021
600389.XSHG,0.8122,29700.0,63.0531,2018-08-13,-0.008949599623174813
002228.XSHE,2.1195,103889.8125,63.0611,2018-08-13,0.0032948929159803066
002366.XSHE,1.9512,48903.5039,63.33,2018-08-13,-0.0100386100386101
300567.XSHE,3.6633,8368.4248,63.3406,2018-08-13,0.014400845554234425
002488.XSHE,3.4675,51204.0,63.3906,2018-08-13,-0.002423263327948252
000564.XSHE,1.1757,188866.9219,63.4593,2018-08-13,-0.011904761904761916
002630.XSHE,0.0,97042.8516,63.466,2018-08-13,0.0
002726.XSHE,0.5794,75127.3984,63.4827,2018-08-13,0.013095238095238238
000900.XSHE,0.3568,151671.5156,63.5504,2018-08-13,-0.002386634844868684
002307.XSHE,5.191,89171.0781,63.57899999999999,2018-08-13,-0.0210378681626929
600239.XSHG,0.1093,160568.6875,63.9063,2018-08-13,0.002512562814070298
600614.XSHG,0.6659,129087.0625,64.1563,2018-08-13,-0.03018108651911476
002445.XSHE,0.0,129894.7891,64.168,2018-08-13,0.0
600851.XSHG,0.2874,73820.6094,64.2239,2018-08-13,-0.04137931034482773
600661.XSHG,0.4684,25907.6523,64.2251,2018-08-13,-0.0149253731343284
600053.XSHG,0.2859,43354.0781,64.2941,2018-08-13,0.013486176668914315
600756.XSHG,13.3144,32409.875,64.3984,2018-08-13,0.028183190739808867
002461.XSHE,0.2818,136032.3594,64.4793,2018-08-13,-0.0063291139240504975
002219.XSHE,0.8842,182729.125,64.5034,2018-08-13,0.0
600601.XSHG,0.3717,219489.125,64.5298,2018-08-13,0.00680272108843538
300377.XSHE,5.5653,42753.3516,64.5576,2018-08-13,0.019867549668874104
300666.XSHE,6.2332,11593.375,64.6331,2018-08-13,0.03139013452914798
000797.XSHE,0.1885,129944.6953,64.7125,2018-08-13,0.002008032128514192
000882.XSHE,0.2187,248215.5156,64.7842,2018-08-13,0.0038314176245209924
300496.XSHE,3.0551,22879.0254,64.8163,2018-08-13,0.017649135192375574
000560.XSHE,0.2955,112957.3594,64.8375,2018-08-13,0.003484320557491369
000541.XSHE,0.1676,107223.9062,64.8705,2018-08-13,0.003305785123966872
002064.XSHE,0.299,153869.0625,64.9327,2018-08-13,0.007109004739336343
600416.XSHG,0.4299,88144.1641,64.9622,2018-08-13,-0.002713704206241463
000926.XSHE,0.6882,94705.375,65.0626,2018-08-13,0.0
300355.XSHE,2.2897,115842.5859,65.1035,2018-08-13,0.0
002416.XSHE,0.18,117317.3828,65.1111,2018-08-13,0.0
600826.XSHG,1.0106,42064.2305,65.1154,2018-08-13,0.0006459948320413299
002477.XSHE,0.0,198953.2969,65.4556,2018-08-13,0.0
002151.XSHE,1.7711,25628.3047,65.5059,2018-08-13,0.014475743348982687
600789.XSHG,6.9031,58157.5469,65.6017,2018-08-13,0.008865248226950324
300326.XSHE,1.1851,64385.2617,65.6086,2018-08-13,0.004906771344455244
002653.XSHE,0.9229,48401.1992,65.7288,2018-08-13,0.01767304860088367
300244.XSHE,1.0486,34207.5391,65.8153,2018-08-13,0.0005197505197504163
600169.XSHG,0.3972,256395.5,65.8936,2018-08-13,0.007782101167315181
600428.XSHG,1.0105,169044.6406,65.9274,2018-08-13,0.0051282051282051325
300339.XSHE,6.1088,51643.043,65.9998,2018-08-13,0.021909233176838763
600750.XSHG,0.72,42000.0,66.024,2018-08-13,-0.008905852417302722
300349.XSHE,1.1804,33634.7031,66.0922,2018-08-13,0.0015267175572517856
603188.XSHG,0.0,57600.0,66.2976,2018-08-13,0.05039096437880105
600316.XSHG,0.4548,71711.4531,66.4048,2018-08-13,0.006479481641468736
002204.XSHE,0.0937,193137.0,66.4391,2018-08-13,-0.005813953488372097
002503.XSHE,0.275,195420.0,66.4428,2018-08-13,0.0
002313.XSHE,0.8617,31199.9941,66.768,2018-08-13,-0.007943925233644941
300630.XSHE,1.0938,9897.6494,66.8091,2018-08-13,-0.015259259259259274
300104.XSHE,3.6148,306468.5312,66.8101,2018-08-13,0.0045871559633028575
600179.XSHG,0.5549,67363.9453,66.8924,2018-08-13,-0.001007049345417904
300287.XSHE,2.1252,111890.1562,67.1341,2018-08-13,0.01666666666666661
600557.XSHG,0.7013,59853.125,67.1552,2018-08-13,0.0017825311942960202
002670.XSHE,0.1866,63797.582,67.3065,2018-08-13,0.007582938388625599
000597.XSHE,2.5533,47338.3281,67.3151,2018-08-13,0.02531645569620261
601558.XSHG,0.2804,570720.0,67.345,2018-08-13,0.0
600012.XSHG,0.2875,116560.0,67.3717,2018-08-13,-0.0017301038062283367
603399.XSHG,0.3774,50805.0664,67.4691,2018-08-13,0.0007530120481927551
600971.XSHG,0.8837,100000.4062,67.6003,2018-08-13,-0.0014792899408283707
000793.XSHE,2.1426,192053.8125,67.6029,2018-08-13,-0.014204545454545404
300459.XSHE,0.3228,77349.5312,67.6808,2018-08-13,-0.0011428571428571187
600720.XSHG,2.4498,77616.2656,67.759,2018-08-13,0.009163802978235977
002250.XSHE,0.6629,88941.9219,67.8627,2018-08-13,-0.03407601572739185
600864.XSHG,0.3272,157831.7344,67.8676,2018-08-13,-0.004651162790697782
600993.XSHG,0.3298,43023.625,67.8913,2018-08-13,0.008238276299112739
000507.XSHE,5.1447,77214.375,67.9487,2018-08-13,-0.03409090909090897
603368.XSHG,0.9277,20475.0,68.0384,2018-08-13,0.010833584110743288
600577.XSHG,0.386,195532.4219,68.0453,2018-08-13,0.0
300523.XSHE,1.4788,10262.7988,68.2373,2018-08-13,-0.0031583696796511954
600259.XSHG,0.5596,26212.2637,68.2567,2018-08-13,-0.009600614439324116
601015.XSHG,1.0983,93000.0,68.262,2018-08-13,-0.01362397820163495
002375.XSHE,0.9419,125234.3125,68.3779,2018-08-13,-0.00549450549450554
603997.XSHG,0.0,63000.0,68.48100000000001,2018-08-13,0.0
300300.XSHE,0.5727,55903.5312,68.5377,2018-08-13,0.008972267536704685
000799.XSHE,1.7837,32492.8984,68.56,2018-08-13,-0.011848341232227487
600748.XSHG,0.2387,140838.2188,68.5882,2018-08-13,0.006160164271047279
002171.XSHE,0.0,102750.7109,68.6375,2018-08-13,0.0
300373.XSHE,3.2598,23311.3613,68.7685,2018-08-13,0.018305084745762683
002596.XSHE,2.5094,72589.625,68.8876,2018-08-13,0.010537407797681732
600330.XSHG,0.8979,99656.5703,68.9623,2018-08-13,0.011560693641618507
002690.XSHE,0.7679,32658.8281,68.9754,2018-08-13,0.010416666666666779
002389.XSHE,0.4308,53700.625,69.2201,2018-08-13,-0.006982156710628383
000917.XSHE,0.4304,129453.4219,69.2576,2018-08-13,-0.003738317757009432
600757.XSHG,0.2518,121349.7109,69.2907,2018-08-13,-0.001751313485113798
600565.XSHG,0.2946,236877.625,69.4051,2018-08-13,0.003412969283276529
002308.XSHE,3.5509,83536.1562,69.4185,2018-08-13,-0.00120336943441634
603707.XSHG,0.5303,28460.4062,69.5003,2018-08-13,0.008190008190008306
600736.XSHG,0.1756,119429.2969,69.5078,2018-08-13,-0.005154639175257622
300098.XSHE,2.1969,88643.9844,69.7628,2018-08-13,0.01397712833545112
600619.XSHG,0.9741,58214.1055,69.8569,2018-08-13,-0.0008333333333333156
600783.XSHG,0.1826,74435.9297,69.8953,2018-08-13,0.003194888178913859
600511.XSHG,0.99,27764.3418,69.9384,2018-08-13,-0.006351726875744348
600704.XSHG,0.8574,133769.5469,69.9615,2018-08-13,0.0057361376673040615
002449.XSHE,1.1364,60750.7227,69.9848,2018-08-13,0.013020833333333363
002131.XSHE,0.501,338501.0938,70.0697,2018-08-13,0.004830917874396033
002108.XSHE,0.7358,141792.4219,70.329,2018-08-13,0.004032258064516043
600231.XSHG,2.7624,176880.4844,70.3984,2018-08-13,0.02010050251256283
000980.XSHE,0.5663,109018.1484,70.4257,2018-08-13,0.0
000910.XSHE,0.39399999999999996,52875.9922,70.5894,2018-08-13,-0.008239700374531925
601965.XSHG,0.2481,96117.9844,70.6467,2018-08-13,0.02176870748299309
002407.XSHE,1.0262,54359.4219,70.6673,2018-08-13,0.0023076923076922585
000016.XSHE,0.5039,159657.4375,70.7282,2018-08-13,-0.006772009029345429
600339.XSHG,0.8807,155218.0625,70.7794,2018-08-13,-0.04166666666666676
600326.XSHG,11.13,86538.4531,70.7885,2018-08-13,0.007334963325183435
600116.XSHG,0.5453,99300.5469,70.9006,2018-08-13,0.004201680672268818
601929.XSHG,0.1962,311080.125,70.9263,2018-08-13,0.0043859649122806104
000547.XSHE,0.9131,96583.5781,71.1821,2018-08-13,0.006784260515603775
300199.XSHE,0.9356,54598.7695,71.306,2018-08-13,-0.0007656967840734908
600312.XSHG,0.309,135692.125,71.3741,2018-08-13,0.0076045627376425924
600206.XSHG,1.4555,83877.8359,71.4639,2018-08-13,0.011737089201877894
600701.XSHG,0.0,77587.8516,71.536,2018-08-13,0.0
002301.XSHE,0.8398,64045.4414,71.6668,2018-08-13,-0.025915996425379888
600299.XSHG,1.5202,57455.9414,72.0498,2018-08-13,-0.003189792663476948
000921.XSHE,0.4082,90203.5078,72.1628,2018-08-13,0.010000000000000007
002341.XSHE,3.0871,62522.668,72.2137,2018-08-13,0.00779220779220778
002390.XSHE,0.4887,113752.7109,72.233,2018-08-13,-0.004724409448818938
300178.XSHE,0.3937,58163.3789,72.4134,2018-08-13,0.005622489959839238
002531.XSHE,0.303,176898.5938,72.5284,2018-08-13,0.002439024390243852
600988.XSHG,2.9485,142638.1562,72.7455,2018-08-13,0.015686274509803942
002047.XSHE,0.7619,126306.3125,72.7524,2018-08-13,0.02083333333333336
000810.XSHE,0.6799,96012.8438,73.4498,2018-08-13,0.013071895424836671
600337.XSHG,0.1355,145908.0469,73.5377,2018-08-13,-0.0019841269841269424
002414.XSHE,0.7491,47612.9727,73.562,2018-08-13,0.02330097087378637
002643.XSHE,1.2019,87628.0547,73.6076,2018-08-13,0.001190476190476165
002269.XSHE,0.0721,251250.0,73.8675,2018-08-13,-0.00680272108843538
600305.XSHG,1.038,78355.9375,73.8897,2018-08-13,0.012725344644750712
300398.XSHE,0.5744,36400.0,74.0376,2018-08-13,0.0
000591.XSHE,0.7492,203709.8906,74.1504,2018-08-13,0.00824175824175831
300101.XSHE,1.7109999999999999,54946.082,74.342,2018-08-13,0.016999260901699828
600546.XSHG,0.5428,198245.6094,74.3421,2018-08-13,-0.007999999999999948
002498.XSHE,0.1154,332588.5625,74.4998,2018-08-13,-0.004464285714285619
300159.XSHE,0.7963,96833.7031,74.562,2018-08-13,0.0
300401.XSHE,2.0823,42994.6992,74.6388,2018-08-13,0.00806451612903229
002254.XSHE,1.0337,61067.3711,74.8075,2018-08-13,-0.013877551020408158
300068.XSHE,2.5402,59619.5977,75.0611,2018-08-13,-0.005559968228753001
600686.XSHG,0.5922,60673.8516,75.1142,2018-08-13,0.006462035541195482
000403.XSHE,0.0758,26528.8672,75.2889,2018-08-13,0.006694855532064755
002424.XSHE,0.4887,73166.125,75.3611,2018-08-13,0.0019417475728156649
600761.XSHG,0.8866,74018.0781,75.4984,2018-08-13,0.023529411764705733
000566.XSHE,1.4825,110319.5469,75.5689,2018-08-13,-0.013333333333333312
002093.XSHE,0.8598,97284.0,75.5897,2018-08-13,-0.0025740025740026338
600491.XSHG,1.5327,94760.0,75.6185,2018-08-13,-0.003759398496240521
600856.XSHG,1.1289,134342.2031,75.76899999999998,2018-08-13,-0.01950354609929084
000546.XSHE,0.2688,56552.7109,75.8372,2018-08-13,-0.002237136465324337
601519.XSHG,0.2973,198770.0,75.9301,2018-08-13,0.0
000006.XSHE,0.7888,134826.7344,76.1771,2018-08-13,-0.00707964601769912
002002.XSHE,1.237,208175.9219,76.1924,2018-08-13,-0.005464480874316943
000818.XSHE,0.7070000000000001,69042.8047,76.2233,2018-08-13,0.008152173913043466
600141.XSHG,3.4919,60086.5039,76.3699,2018-08-13,0.0062942564909520115
002595.XSHE,0.2292,51501.4531,76.3767,2018-08-13,0.006743088334457158
600195.XSHG,0.7101,60172.0,76.4184,2018-08-13,0.004724409448818797
600770.XSHG,0.5717,130000.0,76.44,2018-08-13,-0.008503401360544187
000712.XSHE,0.5343,89481.0234,76.5063,2018-08-13,-0.0035087719298244864
603609.XSHG,0.3136,83117.6484,76.5514,2018-08-13,0.013029315960912159
002497.XSHE,1.6684,82273.9688,76.5971,2018-08-13,0.003222341568206352
000501.XSHE,0.2815,67787.5547,76.5999,2018-08-13,0.00530973451327438
002237.XSHE,1.8183,83607.5,76.6681,2018-08-13,0.014176663031624947
002727.XSHE,1.0841,26745.7246,76.7602,2018-08-13,0.013937282229965108
601611.XSHG,0.4653,96180.0,76.8478,2018-08-13,-0.02377972465581972
600171.XSHG,1.7889,67380.7734,76.8815,2018-08-13,0.017528483786152436
600977.XSHG,0.9865,56500.0,76.8965,2018-08-13,0.005143277002204283
601375.XSHG,0.3678,180274.2656,76.9771,2018-08-13,0.0
000525.XSHE,0.523,50698.3086,77.0614,2018-08-13,-0.015131578947368447
000301.XSHE,0.608,121823.6406,77.1144,2018-08-13,-0.02369668246445504
002668.XSHE,0.0,65430.1328,77.1421,2018-08-13,0.0
601107.XSHG,0.2207,216274.0,77.2098,2018-08-13,-0.0028011204481793364
600740.XSHG,7.7852,65683.2734,77.2435,2018-08-13,0.017006802721088374
000697.XSHE,0.6967,45377.3242,77.2776,2018-08-13,0.01174398120963023
002485.XSHE,0.0,54399.6172,77.3563,2018-08-13,0.0
